REF_DATE,GEO,DGUID,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE
2003,"Calgary Health Region, Alberta",4822-B,Very good or excellent self-rated mental health,Statistically different from the Canada rate,Number,223,units,0,v41284315,139.1.2.9,1
2005,"Calgary Health Region, Alberta",4822-B,Very good or excellent self-rated mental health,Statistically different from the Canada rate,Number,223,units,0,v41284315,139.1.2.9,1
2003,"Calgary Health Region, Alberta",4822-B,Very good or excellent self-rated mental health,Statistically different from the provincial rate,Number,223,units,0,v41284316,139.1.2.10,1
2005,"Calgary Health Region, Alberta",4822-B,Very good or excellent self-rated mental health,Statistically different from the provincial rate,Number,223,units,0,v41284316,139.1.2.10,1
2003,"Calgary Health Region, Alberta",4822-B,Very good or excellent self-rated mental health,Statistically different from the peer group rate,Number,223,units,0,v41284317,139.1.2.11,1
2005,"Calgary Health Region, Alberta",4822-B,Very good or excellent self-rated mental health,Statistically different from the peer group rate,Number,223,units,0,v41284317,139.1.2.11,1
2005,"Calgary Health Region, Alberta",4822-B,Very good or excellent self-rated mental health,Statistically different from previous cycle,Number,223,units,0,v41284318,139.1.2.12,0
2003,"Calgary Health Region, Alberta",4822-B,"Life stress, quite a lot (18 years and over)",Number of persons,Number,223,units,0,v41207279,139.1.18.1,199278
2005,"Calgary Health Region, Alberta",4822-B,"Life stress, quite a lot (18 years and over)",Number of persons,Number,223,units,0,v41207279,139.1.18.1,222385
2003,"Calgary Health Region, Alberta",4822-B,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v41207280,139.1.18.2,177357
2005,"Calgary Health Region, Alberta",4822-B,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v41207280,139.1.18.2,200962
2003,"Calgary Health Region, Alberta",4822-B,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v41207281,139.1.18.3,221199
2005,"Calgary Health Region, Alberta",4822-B,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v41207281,139.1.18.3,243809
2003,"Calgary Health Region, Alberta",4822-B,"Life stress, quite a lot (18 years and over)",Percent,Percent,239,units,0,v41207283,139.1.18.5,23.3
2005,"Calgary Health Region, Alberta",4822-B,"Life stress, quite a lot (18 years and over)",Percent,Percent,239,units,0,v41207283,139.1.18.5,24.7
2003,"Calgary Health Region, Alberta",4822-B,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v41207284,139.1.18.6,20.7
2005,"Calgary Health Region, Alberta",4822-B,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v41207284,139.1.18.6,22.3
2003,"Calgary Health Region, Alberta",4822-B,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v41207285,139.1.18.7,25.8
2005,"Calgary Health Region, Alberta",4822-B,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v41207285,139.1.18.7,27.1
2003,"Calgary Health Region, Alberta",4822-B,"Life stress, quite a lot (18 years and over)",Statistically different from the Canada rate,Number,223,units,0,v41284375,139.1.18.9,0
2005,"Calgary Health Region, Alberta",4822-B,"Life stress, quite a lot (18 years and over)",Statistically different from the Canada rate,Number,223,units,0,v41284375,139.1.18.9,0
2003,"Calgary Health Region, Alberta",4822-B,"Life stress, quite a lot (18 years and over)",Statistically different from the provincial rate,Number,223,units,0,v41284376,139.1.18.10,0
2005,"Calgary Health Region, Alberta",4822-B,"Life stress, quite a lot (18 years and over)",Statistically different from the provincial rate,Number,223,units,0,v41284376,139.1.18.10,1
2003,"Calgary Health Region, Alberta",4822-B,"Life stress, quite a lot (18 years and over)",Statistically different from the peer group rate,Number,223,units,0,v41284377,139.1.18.11,0
2005,"Calgary Health Region, Alberta",4822-B,"Life stress, quite a lot (18 years and over)",Statistically different from the peer group rate,Number,223,units,0,v41284377,139.1.18.11,0
2005,"Calgary Health Region, Alberta",4822-B,"Life stress, quite a lot (18 years and over)",Statistically different from previous cycle,Number,223,units,0,v41284378,139.1.18.12,0
2003,"Calgary Health Region, Alberta",4822-B,Very strong or somewhat strong sense of belonging to local community,Number of persons,Number,223,units,0,v41207287,139.1.19.1,560461
2005,"Calgary Health Region, Alberta",4822-B,Very strong or somewhat strong sense of belonging to local community,Number of persons,Number,223,units,0,v41207287,139.1.19.1,590967
2003,"Calgary Health Region, Alberta",4822-B,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, number of persons",Number,223,units,0,v41207288,139.1.19.2,536018
2005,"Calgary Health Region, Alberta",4822-B,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, number of persons",Number,223,units,0,v41207288,139.1.19.2,566663
2003,"Calgary Health Region, Alberta",4822-B,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, number of persons",Number,223,units,0,v41207289,139.1.19.3,584905
2005,"Calgary Health Region, Alberta",4822-B,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, number of persons",Number,223,units,0,v41207289,139.1.19.3,615271
2003,"Calgary Health Region, Alberta",4822-B,Very strong or somewhat strong sense of belonging to local community,Percent,Percent,239,units,0,v41207291,139.1.19.5,59.3
2005,"Calgary Health Region, Alberta",4822-B,Very strong or somewhat strong sense of belonging to local community,Percent,Percent,239,units,0,v41207291,139.1.19.5,59.4
2003,"Calgary Health Region, Alberta",4822-B,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, percent",Percent,239,units,0,v41207292,139.1.19.6,56.7
2005,"Calgary Health Region, Alberta",4822-B,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, percent",Percent,239,units,0,v41207292,139.1.19.6,56.9
2003,"Calgary Health Region, Alberta",4822-B,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, percent",Percent,239,units,0,v41207293,139.1.19.7,61.9
2005,"Calgary Health Region, Alberta",4822-B,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, percent",Percent,239,units,0,v41207293,139.1.19.7,61.8
2003,"Calgary Health Region, Alberta",4822-B,Very strong or somewhat strong sense of belonging to local community,Statistically different from the Canada rate,Number,223,units,0,v41284379,139.1.19.9,0
2005,"Calgary Health Region, Alberta",4822-B,Very strong or somewhat strong sense of belonging to local community,Statistically different from the Canada rate,Number,223,units,0,v41284379,139.1.19.9,-1
2003,"Calgary Health Region, Alberta",4822-B,Very strong or somewhat strong sense of belonging to local community,Statistically different from the provincial rate,Number,223,units,0,v41284380,139.1.19.10,-1
2005,"Calgary Health Region, Alberta",4822-B,Very strong or somewhat strong sense of belonging to local community,Statistically different from the provincial rate,Number,223,units,0,v41284380,139.1.19.10,-1
2003,"Calgary Health Region, Alberta",4822-B,Very strong or somewhat strong sense of belonging to local community,Statistically different from the peer group rate,Number,223,units,0,v41284381,139.1.19.11,0
2005,"Calgary Health Region, Alberta",4822-B,Very strong or somewhat strong sense of belonging to local community,Statistically different from the peer group rate,Number,223,units,0,v41284381,139.1.19.11,-1
2005,"Calgary Health Region, Alberta",4822-B,Very strong or somewhat strong sense of belonging to local community,Statistically different from previous cycle,Number,223,units,0,v41284382,139.1.19.12,0
2003,"David Thompson Regional Health Authority, Alberta",4823-E,Very good or excellent self-rated mental health,Number of persons,Number,223,units,0,v41207791,140.1.2.1,169144
2005,"David Thompson Regional Health Authority, Alberta",4823-E,Very good or excellent self-rated mental health,Number of persons,Number,223,units,0,v41207791,140.1.2.1,171654
2003,"David Thompson Regional Health Authority, Alberta",4823-E,Very good or excellent self-rated mental health,"Low 95% confidence interval, number of persons",Number,223,units,0,v41207792,140.1.2.2,162736
2005,"David Thompson Regional Health Authority, Alberta",4823-E,Very good or excellent self-rated mental health,"Low 95% confidence interval, number of persons",Number,223,units,0,v41207792,140.1.2.2,164459
2003,"David Thompson Regional Health Authority, Alberta",4823-E,Very good or excellent self-rated mental health,"High 95% confidence interval, number of persons",Number,223,units,0,v41207793,140.1.2.3,175552
2005,"David Thompson Regional Health Authority, Alberta",4823-E,Very good or excellent self-rated mental health,"High 95% confidence interval, number of persons",Number,223,units,0,v41207793,140.1.2.3,178849
2003,"David Thompson Regional Health Authority, Alberta",4823-E,Very good or excellent self-rated mental health,Percent,Percent,239,units,0,v41207795,140.1.2.5,69.4
2005,"David Thompson Regional Health Authority, Alberta",4823-E,Very good or excellent self-rated mental health,Percent,Percent,239,units,0,v41207795,140.1.2.5,71.7
2003,"David Thompson Regional Health Authority, Alberta",4823-E,Very good or excellent self-rated mental health,"Low 95% confidence interval, percent",Percent,239,units,0,v41207796,140.1.2.6,66.8
2005,"David Thompson Regional Health Authority, Alberta",4823-E,Very good or excellent self-rated mental health,"Low 95% confidence interval, percent",Percent,239,units,0,v41207796,140.1.2.6,68.7
2003,"David Thompson Regional Health Authority, Alberta",4823-E,Very good or excellent self-rated mental health,"High 95% confidence interval, percent",Percent,239,units,0,v41207797,140.1.2.7,72.1
2005,"David Thompson Regional Health Authority, Alberta",4823-E,Very good or excellent self-rated mental health,"High 95% confidence interval, percent",Percent,239,units,0,v41207797,140.1.2.7,74.8
2003,"David Thompson Regional Health Authority, Alberta",4823-E,Very good or excellent self-rated mental health,Statistically different from the Canada rate,Number,223,units,0,v41284623,140.1.2.9,0
2005,"David Thompson Regional Health Authority, Alberta",4823-E,Very good or excellent self-rated mental health,Statistically different from the Canada rate,Number,223,units,0,v41284623,140.1.2.9,0
2003,"David Thompson Regional Health Authority, Alberta",4823-E,Very good or excellent self-rated mental health,Statistically different from the provincial rate,Number,223,units,0,v41284624,140.1.2.10,-1
2005,"David Thompson Regional Health Authority, Alberta",4823-E,Very good or excellent self-rated mental health,Statistically different from the provincial rate,Number,223,units,0,v41284624,140.1.2.10,0
2003,"David Thompson Regional Health Authority, Alberta",4823-E,Very good or excellent self-rated mental health,Statistically different from the peer group rate,Number,223,units,0,v41284625,140.1.2.11,0
2005,"David Thompson Regional Health Authority, Alberta",4823-E,Very good or excellent self-rated mental health,Statistically different from the peer group rate,Number,223,units,0,v41284625,140.1.2.11,0
2005,"David Thompson Regional Health Authority, Alberta",4823-E,Very good or excellent self-rated mental health,Statistically different from previous cycle,Number,223,units,0,v41284626,140.1.2.12,0
2003,"David Thompson Regional Health Authority, Alberta",4823-E,"Life stress, quite a lot (18 years and over)",Number of persons,Number,223,units,0,v41207919,140.1.18.1,49202
2005,"David Thompson Regional Health Authority, Alberta",4823-E,"Life stress, quite a lot (18 years and over)",Number of persons,Number,223,units,0,v41207919,140.1.18.1,43191
2003,"David Thompson Regional Health Authority, Alberta",4823-E,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v41207920,140.1.18.2,43204
2005,"David Thompson Regional Health Authority, Alberta",4823-E,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v41207920,140.1.18.2,36518
2003,"David Thompson Regional Health Authority, Alberta",4823-E,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v41207921,140.1.18.3,55201
2005,"David Thompson Regional Health Authority, Alberta",4823-E,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v41207921,140.1.18.3,49864
2003,"David Thompson Regional Health Authority, Alberta",4823-E,"Life stress, quite a lot (18 years and over)",Percent,Percent,239,units,0,v41207923,140.1.18.5,23
2005,"David Thompson Regional Health Authority, Alberta",4823-E,"Life stress, quite a lot (18 years and over)",Percent,Percent,239,units,0,v41207923,140.1.18.5,20.3
2003,"David Thompson Regional Health Authority, Alberta",4823-E,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v41207924,140.1.18.6,20.2
2005,"David Thompson Regional Health Authority, Alberta",4823-E,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v41207924,140.1.18.6,17.2
2003,"David Thompson Regional Health Authority, Alberta",4823-E,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v41207925,140.1.18.7,25.8
2005,"David Thompson Regional Health Authority, Alberta",4823-E,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v41207925,140.1.18.7,23.4
2003,"David Thompson Regional Health Authority, Alberta",4823-E,"Life stress, quite a lot (18 years and over)",Statistically different from the Canada rate,Number,223,units,0,v41284683,140.1.18.9,0
2005,"David Thompson Regional Health Authority, Alberta",4823-E,"Life stress, quite a lot (18 years and over)",Statistically different from the Canada rate,Number,223,units,0,v41284683,140.1.18.9,0
2003,"David Thompson Regional Health Authority, Alberta",4823-E,"Life stress, quite a lot (18 years and over)",Statistically different from the provincial rate,Number,223,units,0,v41284684,140.1.18.10,0
2005,"David Thompson Regional Health Authority, Alberta",4823-E,"Life stress, quite a lot (18 years and over)",Statistically different from the provincial rate,Number,223,units,0,v41284684,140.1.18.10,0
2003,"David Thompson Regional Health Authority, Alberta",4823-E,"Life stress, quite a lot (18 years and over)",Statistically different from the peer group rate,Number,223,units,0,v41284685,140.1.18.11,0
2005,"David Thompson Regional Health Authority, Alberta",4823-E,"Life stress, quite a lot (18 years and over)",Statistically different from the peer group rate,Number,223,units,0,v41284685,140.1.18.11,0
2005,"David Thompson Regional Health Authority, Alberta",4823-E,"Life stress, quite a lot (18 years and over)",Statistically different from previous cycle,Number,223,units,0,v41284686,140.1.18.12,0
2003,"David Thompson Regional Health Authority, Alberta",4823-E,Very strong or somewhat strong sense of belonging to local community,Number of persons,Number,223,units,0,v41207927,140.1.19.1,161147
2005,"David Thompson Regional Health Authority, Alberta",4823-E,Very strong or somewhat strong sense of belonging to local community,Number of persons,Number,223,units,0,v41207927,140.1.19.1,165578
2003,"David Thompson Regional Health Authority, Alberta",4823-E,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, number of persons",Number,223,units,0,v41207928,140.1.19.2,154232
2005,"David Thompson Regional Health Authority, Alberta",4823-E,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, number of persons",Number,223,units,0,v41207928,140.1.19.2,158558
2003,"David Thompson Regional Health Authority, Alberta",4823-E,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, number of persons",Number,223,units,0,v41207929,140.1.19.3,168062
2005,"David Thompson Regional Health Authority, Alberta",4823-E,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, number of persons",Number,223,units,0,v41207929,140.1.19.3,172599
2003,"David Thompson Regional Health Authority, Alberta",4823-E,Very strong or somewhat strong sense of belonging to local community,Percent,Percent,239,units,0,v41207931,140.1.19.5,66.1
2005,"David Thompson Regional Health Authority, Alberta",4823-E,Very strong or somewhat strong sense of belonging to local community,Percent,Percent,239,units,0,v41207931,140.1.19.5,69.2
2003,"David Thompson Regional Health Authority, Alberta",4823-E,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, percent",Percent,239,units,0,v41207932,140.1.19.6,63.3
2005,"David Thompson Regional Health Authority, Alberta",4823-E,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, percent",Percent,239,units,0,v41207932,140.1.19.6,66.3
2003,"David Thompson Regional Health Authority, Alberta",4823-E,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, percent",Percent,239,units,0,v41207933,140.1.19.7,69
2005,"David Thompson Regional Health Authority, Alberta",4823-E,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, percent",Percent,239,units,0,v41207933,140.1.19.7,72.1
2003,"David Thompson Regional Health Authority, Alberta",4823-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from the Canada rate,Number,223,units,0,v41284687,140.1.19.9,1
2005,"David Thompson Regional Health Authority, Alberta",4823-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from the Canada rate,Number,223,units,0,v41284687,140.1.19.9,1
2003,"David Thompson Regional Health Authority, Alberta",4823-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from the provincial rate,Number,223,units,0,v41284688,140.1.19.10,1
2005,"David Thompson Regional Health Authority, Alberta",4823-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from the provincial rate,Number,223,units,0,v41284688,140.1.19.10,1
2003,"David Thompson Regional Health Authority, Alberta",4823-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from the peer group rate,Number,223,units,0,v41284689,140.1.19.11,1
2005,"David Thompson Regional Health Authority, Alberta",4823-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from the peer group rate,Number,223,units,0,v41284689,140.1.19.11,1
2005,"David Thompson Regional Health Authority, Alberta",4823-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from previous cycle,Number,223,units,0,v41284690,140.1.19.12,0
2003,"East Central Health, Alberta",4824-E,Very good or excellent self-rated mental health,Number of persons,Number,223,units,0,v41208431,141.1.2.1,64886
2005,"East Central Health, Alberta",4824-E,Very good or excellent self-rated mental health,Number of persons,Number,223,units,0,v41208431,141.1.2.1,68321
2003,"East Central Health, Alberta",4824-E,Very good or excellent self-rated mental health,"Low 95% confidence interval, number of persons",Number,223,units,0,v41208432,141.1.2.2,61663
2005,"East Central Health, Alberta",4824-E,Very good or excellent self-rated mental health,"Low 95% confidence interval, number of persons",Number,223,units,0,v41208432,141.1.2.2,65390
2003,"East Central Health, Alberta",4824-E,Very good or excellent self-rated mental health,"High 95% confidence interval, number of persons",Number,223,units,0,v41208433,141.1.2.3,68109
2005,"East Central Health, Alberta",4824-E,Very good or excellent self-rated mental health,"High 95% confidence interval, number of persons",Number,223,units,0,v41208433,141.1.2.3,71252
2003,"East Central Health, Alberta",4824-E,Very good or excellent self-rated mental health,Percent,Percent,239,units,0,v41208435,141.1.2.5,70.8
2005,"East Central Health, Alberta",4824-E,Very good or excellent self-rated mental health,Percent,Percent,239,units,0,v41208435,141.1.2.5,72.5
2003,"East Central Health, Alberta",4824-E,Very good or excellent self-rated mental health,"Low 95% confidence interval, percent",Percent,239,units,0,v41208436,141.1.2.6,67.3
2005,"East Central Health, Alberta",4824-E,Very good or excellent self-rated mental health,"Low 95% confidence interval, percent",Percent,239,units,0,v41208436,141.1.2.6,69.4
2003,"East Central Health, Alberta",4824-E,Very good or excellent self-rated mental health,"High 95% confidence interval, percent",Percent,239,units,0,v41208437,141.1.2.7,74.3
2005,"East Central Health, Alberta",4824-E,Very good or excellent self-rated mental health,"High 95% confidence interval, percent",Percent,239,units,0,v41208437,141.1.2.7,75.6
2003,"East Central Health, Alberta",4824-E,Very good or excellent self-rated mental health,Statistically different from the Canada rate,Number,223,units,0,v41284931,141.1.2.9,0
2005,"East Central Health, Alberta",4824-E,Very good or excellent self-rated mental health,Statistically different from the Canada rate,Number,223,units,0,v41284931,141.1.2.9,0
2003,"East Central Health, Alberta",4824-E,Very good or excellent self-rated mental health,Statistically different from the provincial rate,Number,223,units,0,v41284932,141.1.2.10,0
2005,"East Central Health, Alberta",4824-E,Very good or excellent self-rated mental health,Statistically different from the provincial rate,Number,223,units,0,v41284932,141.1.2.10,0
2003,"East Central Health, Alberta",4824-E,Very good or excellent self-rated mental health,Statistically different from the peer group rate,Number,223,units,0,v41284933,141.1.2.11,0
2005,"East Central Health, Alberta",4824-E,Very good or excellent self-rated mental health,Statistically different from the peer group rate,Number,223,units,0,v41284933,141.1.2.11,0
2005,"East Central Health, Alberta",4824-E,Very good or excellent self-rated mental health,Statistically different from previous cycle,Number,223,units,0,v41284934,141.1.2.12,0
2003,"East Central Health, Alberta",4824-E,"Life stress, quite a lot (18 years and over)",Number of persons,Number,223,units,0,v41208559,141.1.18.1,19487
2005,"East Central Health, Alberta",4824-E,"Life stress, quite a lot (18 years and over)",Number of persons,Number,223,units,0,v41208559,141.1.18.1,19163
2003,"East Central Health, Alberta",4824-E,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v41208560,141.1.18.2,16867
2005,"East Central Health, Alberta",4824-E,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v41208560,141.1.18.2,15845
2003,"East Central Health, Alberta",4824-E,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v41208561,141.1.18.3,22106
2005,"East Central Health, Alberta",4824-E,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v41208561,141.1.18.3,22482
2003,"East Central Health, Alberta",4824-E,"Life stress, quite a lot (18 years and over)",Percent,Percent,239,units,0,v41208563,141.1.18.5,24.3
2005,"East Central Health, Alberta",4824-E,"Life stress, quite a lot (18 years and over)",Percent,Percent,239,units,0,v41208563,141.1.18.5,22.6
2003,"East Central Health, Alberta",4824-E,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v41208564,141.1.18.6,21.1
2005,"East Central Health, Alberta",4824-E,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v41208564,141.1.18.6,18.7
2003,"East Central Health, Alberta",4824-E,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v41208565,141.1.18.7,27.6
2005,"East Central Health, Alberta",4824-E,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v41208565,141.1.18.7,26.6
2003,"East Central Health, Alberta",4824-E,"Life stress, quite a lot (18 years and over)",Statistically different from the Canada rate,Number,223,units,0,v41284991,141.1.18.9,0
2005,"East Central Health, Alberta",4824-E,"Life stress, quite a lot (18 years and over)",Statistically different from the Canada rate,Number,223,units,0,v41284991,141.1.18.9,0
2003,"East Central Health, Alberta",4824-E,"Life stress, quite a lot (18 years and over)",Statistically different from the provincial rate,Number,223,units,0,v41284992,141.1.18.10,0
2005,"East Central Health, Alberta",4824-E,"Life stress, quite a lot (18 years and over)",Statistically different from the provincial rate,Number,223,units,0,v41284992,141.1.18.10,0
2003,"East Central Health, Alberta",4824-E,"Life stress, quite a lot (18 years and over)",Statistically different from the peer group rate,Number,223,units,0,v41284993,141.1.18.11,0
2005,"East Central Health, Alberta",4824-E,"Life stress, quite a lot (18 years and over)",Statistically different from the peer group rate,Number,223,units,0,v41284993,141.1.18.11,0
2005,"East Central Health, Alberta",4824-E,"Life stress, quite a lot (18 years and over)",Statistically different from previous cycle,Number,223,units,0,v41284994,141.1.18.12,0
2003,"East Central Health, Alberta",4824-E,Very strong or somewhat strong sense of belonging to local community,Number of persons,Number,223,units,0,v41208567,141.1.19.1,63802
2005,"East Central Health, Alberta",4824-E,Very strong or somewhat strong sense of belonging to local community,Number of persons,Number,223,units,0,v41208567,141.1.19.1,68855
2003,"East Central Health, Alberta",4824-E,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, number of persons",Number,223,units,0,v41208568,141.1.19.2,59829
2005,"East Central Health, Alberta",4824-E,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, number of persons",Number,223,units,0,v41208568,141.1.19.2,65447
2003,"East Central Health, Alberta",4824-E,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, number of persons",Number,223,units,0,v41208569,141.1.19.3,67775
2005,"East Central Health, Alberta",4824-E,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, number of persons",Number,223,units,0,v41208569,141.1.19.3,72263
2003,"East Central Health, Alberta",4824-E,Very strong or somewhat strong sense of belonging to local community,Percent,Percent,239,units,0,v41208571,141.1.19.5,69.6
2005,"East Central Health, Alberta",4824-E,Very strong or somewhat strong sense of belonging to local community,Percent,Percent,239,units,0,v41208571,141.1.19.5,73.1
2003,"East Central Health, Alberta",4824-E,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, percent",Percent,239,units,0,v41208572,141.1.19.6,65.3
2005,"East Central Health, Alberta",4824-E,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, percent",Percent,239,units,0,v41208572,141.1.19.6,69.5
2003,"East Central Health, Alberta",4824-E,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, percent",Percent,239,units,0,v41208573,141.1.19.7,73.9
2005,"East Central Health, Alberta",4824-E,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, percent",Percent,239,units,0,v41208573,141.1.19.7,76.7
2003,"East Central Health, Alberta",4824-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from the Canada rate,Number,223,units,0,v41284995,141.1.19.9,1
2005,"East Central Health, Alberta",4824-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from the Canada rate,Number,223,units,0,v41284995,141.1.19.9,1
2003,"East Central Health, Alberta",4824-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from the provincial rate,Number,223,units,0,v41284996,141.1.19.10,1
2005,"East Central Health, Alberta",4824-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from the provincial rate,Number,223,units,0,v41284996,141.1.19.10,1
2003,"East Central Health, Alberta",4824-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from the peer group rate,Number,223,units,0,v41284997,141.1.19.11,1
2005,"East Central Health, Alberta",4824-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from the peer group rate,Number,223,units,0,v41284997,141.1.19.11,1
2005,"East Central Health, Alberta",4824-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from previous cycle,Number,223,units,0,v41284998,141.1.19.12,0
2003,"Capital Health, Alberta",4825-B,Very good or excellent self-rated mental health,Number of persons,Number,223,units,0,v41209071,142.1.2.1,600322
2005,"Capital Health, Alberta",4825-B,Very good or excellent self-rated mental health,Number of persons,Number,223,units,0,v41209071,142.1.2.1,615723
2003,"Capital Health, Alberta",4825-B,Very good or excellent self-rated mental health,"Low 95% confidence interval, number of persons",Number,223,units,0,v41209072,142.1.2.2,580511
2005,"Capital Health, Alberta",4825-B,Very good or excellent self-rated mental health,"Low 95% confidence interval, number of persons",Number,223,units,0,v41209072,142.1.2.2,594598
2003,"Capital Health, Alberta",4825-B,Very good or excellent self-rated mental health,"High 95% confidence interval, number of persons",Number,223,units,0,v41209073,142.1.2.3,620133
2005,"Capital Health, Alberta",4825-B,Very good or excellent self-rated mental health,"High 95% confidence interval, number of persons",Number,223,units,0,v41209073,142.1.2.3,636847
2003,"Capital Health, Alberta",4825-B,Very good or excellent self-rated mental health,Percent,Percent,239,units,0,v41209075,142.1.2.5,72.4
2005,"Capital Health, Alberta",4825-B,Very good or excellent self-rated mental health,Percent,Percent,239,units,0,v41209075,142.1.2.5,72.1
2003,"Capital Health, Alberta",4825-B,Very good or excellent self-rated mental health,"Low 95% confidence interval, percent",Percent,239,units,0,v41209076,142.1.2.6,70.1
2005,"Capital Health, Alberta",4825-B,Very good or excellent self-rated mental health,"Low 95% confidence interval, percent",Percent,239,units,0,v41209076,142.1.2.6,69.6
2003,"Capital Health, Alberta",4825-B,Very good or excellent self-rated mental health,"High 95% confidence interval, percent",Percent,239,units,0,v41209077,142.1.2.7,74.8
2005,"Capital Health, Alberta",4825-B,Very good or excellent self-rated mental health,"High 95% confidence interval, percent",Percent,239,units,0,v41209077,142.1.2.7,74.6
2003,"Capital Health, Alberta",4825-B,Very good or excellent self-rated mental health,Statistically different from the Canada rate,Number,223,units,0,v41285239,142.1.2.9,0
2005,"Capital Health, Alberta",4825-B,Very good or excellent self-rated mental health,Statistically different from the Canada rate,Number,223,units,0,v41285239,142.1.2.9,0
2003,"Capital Health, Alberta",4825-B,Very good or excellent self-rated mental health,Statistically different from the provincial rate,Number,223,units,0,v41285240,142.1.2.10,0
2005,"Capital Health, Alberta",4825-B,Very good or excellent self-rated mental health,Statistically different from the provincial rate,Number,223,units,0,v41285240,142.1.2.10,0
2003,"Capital Health, Alberta",4825-B,Very good or excellent self-rated mental health,Statistically different from the peer group rate,Number,223,units,0,v41285241,142.1.2.11,0
